value,type,context,source,date
fdgdsg[.]xyz,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
gtld-servers[.]services,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
gtld-servers[.]solutions,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
gtld-servers[.]zone,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
qoldenlines[.]net,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
mandalasanati[.]info,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
ynet[.]link,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
israelnewsagency[.]link,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
news-bbc[.]press,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
fetchnews-agency[.]news-bbc[.]press,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
primeminister-goverment-techcenter[.]tech,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
doucbleclick[.]tech,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
